,data,db,exp,prank,rank,reg,report,sj,zb
1571,,月度数据,"应交增值税指企业按税法规定，从事货物销售或提供加工、修理修配劳务等增加货物价值的活动本期应交纳的税金。计算公式为：应交增值税=销项税额-（进项税额-进项税额转出）-出口抵减内销产品应纳税额-减免税款+出口退税，进项税额指企业在报告期内购入货物或接受应税劳务而支付的、准予从销项税额中抵扣的增值税额。销项税额指企业在报告期内销售货物或提供应税劳务应收取的增值税额。
",6.0817309999999996,68.0,全国,cn=A01&zb=A020L0H&sj=201703,2017年3月,水的生产和供应业应交增值税_累计值(亿元)
1572,,月度数据,"应交增值税指企业按税法规定，从事货物销售或提供加工、修理修配劳务等增加货物价值的活动本期应交纳的税金。计算公式为：应交增值税=销项税额-（进项税额-进项税额转出）-出口抵减内销产品应纳税额-减免税款+出口退税，进项税额指企业在报告期内购入货物或接受应税劳务而支付的、准予从销项税额中抵扣的增值税额。销项税额指企业在报告期内销售货物或提供应税劳务应收取的增值税额。
",6.0817309999999996,68.0,全国,cn=A01&zb=A020M0I&sj=201703,2017年3月,燃气生产和供应业应交增值税_累计值(亿元)
1573,,月度数据,应收账款指企业因销售商品、提供劳务等经营活动，应向购货单位或接受劳务单位收取的款项，主要包括企业销售商品或提供劳务等应向有关债务人收取的价款及代购货单位垫付的包装费、运杂费等。根据会计“资产负债表”中“应收账款”项目的期末余额数填报。,6.081931,68.0,全国,cn=A01&zb=A020L04&sj=201703,2017年3月,电力、热力生产和供应业应收帐款_累计值(亿元)
1574,,月度数据,负债合计指企业过去的交易或者事项形成的，预期会导致经济利益流出企业的现时义务。负债一般按偿还期长短分为流动负债和非流动负债。根据会计“资产负债表”中“负债合计”项目的期末余额数填报。,6.081931,68.0,全国,cn=A01&zb=A020L07&sj=201703,2017年3月,电力、热力生产和供应业负债合计_累计值(亿元)
1575,,月度数据,销售费用指企业在销售商品和材料、提供劳务的过程中发生的各种费用，包括保险费、包装费、展览费和广告费、商品维修费、预计产品质量保证损失、运输费、装卸费等以及为销售本企业商品而专设的销售机构（含销售网点、售后服务网点等）的职工薪酬、业务费、折旧费等经营费用。,6.081931,68.0,全国,cn=A01&zb=A020L0B&sj=201703,2017年3月,电力、热力生产和供应业营业费用_累计值(亿元)
1576,,月度数据,应收账款指企业因销售商品、提供劳务等经营活动，应向购货单位或接受劳务单位收取的款项，主要包括企业销售商品或提供劳务等应向有关债务人收取的价款及代购货单位垫付的包装费、运杂费等。根据会计“资产负债表”中“应收账款”项目的期末余额数填报。,6.081931,68.0,全国,cn=A01&zb=A020M04&sj=201703,2017年3月,电力、热力生产和供应业应收帐款_累计值(亿元)
1577,,月度数据,负债合计指企业过去的交易或者事项形成的，预期会导致经济利益流出企业的现时义务。负债一般按偿还期长短分为流动负债和非流动负债。根据会计“资产负债表”中“负债合计”项目的期末余额数填报。,6.081931,68.0,全国,cn=A01&zb=A020M08&sj=201703,2017年3月,电力、热力生产和供应业负债合计_累计值(亿元)
1578,,年度数据,国家资本指有权代表国家投资的政府部门或机构、直属事业单位对企业形成的资本金。,6.0820289999999995,68.0,全国,cn=C01&zb=A0E0F04&sj=2015,2015年,燃气生产和供应业大中型工业企业国家资本金(亿元)
1579,,年度数据,国家资本指有权代表国家投资的政府部门或机构、直属事业单位对企业形成的资本金。,6.0820289999999995,68.0,全国,cn=C01&zb=A0E0F04&sj=2014,2014年,燃气生产和供应业大中型工业企业国家资本金(亿元)
1580,,年度数据,国家资本指有权代表国家投资的政府部门或机构、直属事业单位对企业形成的资本金。,6.0820289999999995,68.0,全国,cn=C01&zb=A0E0F04&sj=2015,2015年,水的生产和供应业大中型工业企业国家资本金(亿元)
1581,,年度数据,国家资本指有权代表国家投资的政府部门或机构、直属事业单位对企业形成的资本金。,6.0820289999999995,68.0,全国,cn=C01&zb=A0E0F04&sj=2014,2014年,水的生产和供应业大中型工业企业国家资本金(亿元)
1582,,年度数据,集体资本指由本企业职工等自然人集体投资或各种机构对企业进行扶持形成的集体性质的资本金。,6.0820289999999995,68.0,全国,cn=C01&zb=A0E0F05&sj=2015,2015年,燃气生产和供应业大中型工业企业集体资本金(亿元)
1583,,年度数据,集体资本指由本企业职工等自然人集体投资或各种机构对企业进行扶持形成的集体性质的资本金。,6.0820289999999995,68.0,全国,cn=C01&zb=A0E0F05&sj=2014,2014年,燃气生产和供应业大中型工业企业集体资本金(亿元)
1584,,年度数据,集体资本指由本企业职工等自然人集体投资或各种机构对企业进行扶持形成的集体性质的资本金。,6.0820289999999995,68.0,全国,cn=C01&zb=A0E0F05&sj=2015,2015年,水的生产和供应业大中型工业企业集体资本金(亿元)
1585,,年度数据,集体资本指由本企业职工等自然人集体投资或各种机构对企业进行扶持形成的集体性质的资本金。,6.0820289999999995,68.0,全国,cn=C01&zb=A0E0F05&sj=2014,2014年,水的生产和供应业大中型工业企业集体资本金(亿元)
1586,,年度数据,法人资本指法人以其依法可支配的资产投入企业形成的资本金。,6.0820289999999995,68.0,全国,cn=C01&zb=A0E0F06&sj=2015,2015年,燃气生产和供应业大中型工业企业法人资本金(亿元)
1587,,年度数据,法人资本指法人以其依法可支配的资产投入企业形成的资本金。,6.0820289999999995,68.0,全国,cn=C01&zb=A0E0F06&sj=2014,2014年,燃气生产和供应业大中型工业企业法人资本金(亿元)
1588,,月度数据,"应交增值税指企业按税法规定，从事货物销售或提供加工、修理修配劳务等增加货物价值的活动本期应交纳的税金。计算公式为：应交增值税=销项税额-（进项税额-进项税额转出）-出口抵减内销产品应纳税额-减免税款+出口退税，进项税额指企业在报告期内购入货物或接受应税劳务而支付的、准予从销项税额中抵扣的增值税额。销项税额指企业在报告期内销售货物或提供应税劳务应收取的增值税额。
",6.0817309999999996,68.0,全国,cn=A01&zb=A020M0I&sj=201703,2017年3月,水的生产和供应业应交增值税_累计值(亿元)
1589,,年度数据,,6.081829,68.0,全国,cn=C01&zb=A070I&sj=2015,2015年,电力、热力的生产和供应业原油消费总量(万吨)
1590,0.33,年度数据,,6.081829,68.0,全国,cn=C01&zb=A070I&sj=2014,2014年,电力、热力的生产和供应业原油消费总量(万吨)
1591,,年度数据,,6.081829,68.0,全国,cn=C01&zb=A070J&sj=2015,2015年,电力、热力的生产和供应业汽油消费总量(万吨)
1592,26.01,年度数据,,6.081829,68.0,全国,cn=C01&zb=A070J&sj=2014,2014年,电力、热力的生产和供应业汽油消费总量(万吨)
1593,,年度数据,,6.081829,68.0,全国,cn=C01&zb=A070K&sj=2015,2015年,电力、热力的生产和供应业煤油消费总量(万吨)
1594,0.05,年度数据,,6.081829,68.0,全国,cn=C01&zb=A070K&sj=2014,2014年,电力、热力的生产和供应业煤油消费总量(万吨)
1595,,年度数据,,6.081829,68.0,全国,cn=C01&zb=A070L&sj=2015,2015年,电力、热力的生产和供应业柴油消费总量(万吨)
1596,65.16,年度数据,,6.081829,68.0,全国,cn=C01&zb=A070L&sj=2014,2014年,电力、热力的生产和供应业柴油消费总量(万吨)
1597,,年度数据,,6.081929,68.0,全国,cn=C01&zb=A070M&sj=2015,2015年,电力、热力的生产和供应业燃料油消费总量(万吨)
1598,11.58,年度数据,,6.081929,68.0,全国,cn=C01&zb=A070M&sj=2014,2014年,电力、热力的生产和供应业燃料油消费总量(万吨)
1599,,年度数据,出口交货值指工业企业交给外贸部门或自营（委托）出口（包括销往香港、澳门、台湾），用外汇价格结算的产品价值，以及外商来样、来料加工、来件装配和补偿贸易等生产的产品价值。在计算出口交货值时，要把外汇价格按交易时的汇率折成人民币计算。,6.081929,68.0,全国,cn=C01&zb=A0E090Z&sj=2015,2015年,燃气生产和供应业私营工业企业出口交货值(亿元)
1600,,年度数据,出口交货值指工业企业交给外贸部门或自营（委托）出口（包括销往香港、澳门、台湾），用外汇价格结算的产品价值，以及外商来样、来料加工、来件装配和补偿贸易等生产的产品价值。在计算出口交货值时，要把外汇价格按交易时的汇率折成人民币计算。,6.081929,68.0,全国,cn=C01&zb=A0E090Z&sj=2014,2014年,燃气生产和供应业私营工业企业出口交货值(亿元)
1601,,年度数据,出口交货值指工业企业交给外贸部门或自营（委托）出口（包括销往香港、澳门、台湾），用外汇价格结算的产品价值，以及外商来样、来料加工、来件装配和补偿贸易等生产的产品价值。在计算出口交货值时，要把外汇价格按交易时的汇率折成人民币计算。,6.081929,68.0,全国,cn=C01&zb=A0E090Z&sj=2015,2015年,水的生产和供应业私营工业企业出口交货值(亿元)
1602,,年度数据,出口交货值指工业企业交给外贸部门或自营（委托）出口（包括销往香港、澳门、台湾），用外汇价格结算的产品价值，以及外商来样、来料加工、来件装配和补偿贸易等生产的产品价值。在计算出口交货值时，要把外汇价格按交易时的汇率折成人民币计算。,6.081929,68.0,全国,cn=C01&zb=A0E090Z&sj=2014,2014年,水的生产和供应业私营工业企业出口交货值(亿元)
